Index,RTT(ms),Jitter(ms),RTT_Jitter(ms)
14193,1.61598,0.119165,0.401792
14194,1.95013,0.334146,0.214981
14195,2.07181,0.121683,-0.212463
14196,2.26412,0.192313,0.07063
14197,1.62372,-0.6404,-0.832713
14198,1.43863,-0.185091,0.455309
14199,1.85296,0.414329,0.59942
14200,1.64609,-0.206869,-0.621198
14201,1.52137,-0.12472,0.082149
14202,1.44543,-0.075944,0.048776
14203,1.75779,0.312367,0.388311
14204,1.54435,-0.213442,-0.525809
14205,1.66604,0.121684,0.335126
14206,1.67681,0.010778,-0.110906
14207,1.64835,-0.028464,-0.039242
14208,1.50702,-0.141331,-0.112867
14209,1.49909,-0.007926,0.133405
14210,1.87622,0.377126,0.385052
14211,6.1503,4.27408,3.89695
14212,1.73767,-4.41263,-8.68672
14213,1.61504,-0.122629,4.29001
14214,1.68641,0.07137,0.193999
14215,1.77674,0.090332,0.018962
14216,1.49058,-0.286163,-0.376495
14217,1.58374,0.093165,0.379328
14218,1.8884,0.304664,0.211499
14219,1.89033,0.001925,-0.302739
14220,2.25879,0.368459,0.366534
14221,1.70144,-0.557345,-0.925804
14222,1.81678,0.115332,0.672677
14223,1.73637,-0.080406,-0.195738
14224,1.65665,-0.079722,0.000684
14225,1.699,0.042351,0.122073
14226,2.12425,0.425255,0.382904
14227,1.93631,-0.187943,-0.613198
14228,1.67478,-0.261534,-0.073591
14229,7.82134,6.14656,6.4081
14230,1.67939,-6.14195,-12.2885
14231,1.49739,-0.181998,5.95995
14232,1.59554,0.098146,0.280144
14233,1.67648,0.080944,-0.017202
14234,1.77981,0.103332,0.022388
14235,1.77259,-0.007222,-0.110554
14236,1.63457,-0.138016,-0.130794
14237,1.97261,0.338033,0.476049
14238,2.08192,0.109313,-0.22872
14239,1.63013,-0.451791,-0.561104
14240,1.5772,-0.052926,0.398865
14241,1.6348,0.057592,0.110518
14242,1.6572,0.022408,-0.035184
14243,1.65237,-0.004833,-0.027241
14244,1.98981,0.33744,0.342273
14245,2.02281,0.033,-0.30444
14246,2.09731,0.074498,0.041498
14247,1.84337,-0.253941,-0.328439
14248,1.49021,-0.353163,-0.099222
14249,1.66961,0.179406,0.532569
14250,1.87637,0.206757,0.027351
14251,1.73115,-0.145221,-0.351978
14252,1.33441,-0.396736,-0.251515
14253,1.28402,-0.050388,0.346348
14254,1.24282,-0.041204,0.009184
14255,2.00094,0.758121,0.799325
14256,1.86389,-0.137053,-0.895174
14257,1.81892,-0.044963,0.09209
14258,7.64002,5.8211,5.86606
14259,1.50226,-6.13776,-11.9589
14260,1.27808,-0.224183,5.91358
14261,1.58161,0.303534,0.527717
14262,1.36432,-0.217294,-0.520828
14263,1.57861,0.214294,0.431588
14264,1.76989,0.191276,-0.023018
14265,1.85383,0.083943,-0.107333
14266,1.95185,0.098018,0.014075
14267,1.65956,-0.292293,-0.390311
14268,1.77731,0.117757,0.41005
14269,1.80678,0.029463,-0.088294
14270,1.86166,0.054888,0.025425
14271,1.68691,-0.174757,-0.229645
14272,1.46902,-0.217887,-0.04313
14273,1.60357,0.134554,0.352441
14274,1.5432,-0.060369,-0.194923
14275,1.74639,0.203183,0.263552
14276,1.67307,-0.073314,-0.276497
14277,1.51456,-0.158517,-0.085203
14278,1.54093,0.02637,0.184887
14279,1.62513,0.084203,0.057833
14280,1.5855,-0.03963,-0.123833
14281,1.64328,0.057778,0.097408
14282,1.5708,-0.072481,-0.130259
14283,1.53835,-0.032444,0.040037
14284,1.59631,0.057962,0.090406
14285,1.55841,-0.037907,-0.095869
14286,1.68459,0.126185,0.164092
14287,5.77064,4.08605,3.95986
14288,1.36939,-4.40125,-8.48729
14289,1.58463,0.215238,4.61648
14290,1.62235,0.037722,-0.177516
14291,0.6554,-0.966952,-1.00467
14292,0.489846,-0.165554,0.801398
14293,1.44837,0.958526,1.12408
14294,1.66515,0.216776,-0.74175
14295,2.72627,1.06112,0.844341
14296,1.41858,-1.30769,-2.36881
14297,2.06705,0.648475,1.95616
14298,2.21729,0.150239,-0.498236
14299,1.90963,-0.307663,-0.457902
14300,2.1355,0.225868,0.533531
14301,2.54364,0.408143,0.182275
14302,2.45436,-0.089277,-0.49742
14303,4.85745,2.40308,2.49236
14304,2.0617,-2.79575,-5.19883
14305,1.76415,-0.297552,2.49819
14306,1.84546,0.081314,0.378866
14307,1.48095,-0.364515,-0.445829
14308,1.26799,-0.21296,0.151555
14309,1.27126,0.003277,0.216237
14310,1.69544,0.424181,0.420904
14311,1.785,0.089555,-0.334626
14312,1.69643,-0.088573,-0.178128
14313,1.90674,0.210312,0.298885
14314,5.08439,3.17765,2.96734
14315,1.66022,-3.42417,-6.60181
14316,1.45569,-0.204535,3.21963
14317,1.29578,-0.159905,0.04463
14318,1.30052,0.00474,0.164645
14319,1.27693,-0.023592,-0.028332
14320,1.58978,0.312849,0.336441
14321,1.6717,0.081925,-0.230924
14322,1.62655,-0.045149,-0.127074
14323,1.4468,-0.179756,-0.134607
14324,1.26147,-0.185332,-0.005576
14325,1.43804,0.176573,0.361905
14326,1.83972,0.40168,0.225107
14327,1.78405,-0.055666,-0.457346
14328,1.7312,-0.052852,0.002814
14329,1.78096,0.049759,0.102611
14330,4.83411,3.05315,3.00339
14331,1.79631,-3.0378,-6.09095
14332,1.72378,-0.072537,2.96526
14333,1.48971,-0.234071,-0.161534
14334,1.32141,-0.168295,0.065776
14335,0.608863,-0.712548,-0.544253
14336,0.444662,-0.164201,0.548347
14337,0.523827,0.079165,0.243366
14338,1.502,0.978175,0.89901
14339,1.5757,0.073702,-0.904473
14340,1.30239,-0.273311,-0.347013
14341,1.58498,0.28259,0.555901
14342,1.63476,0.049776,-0.232814
14343,3.8191,2.18435,2.13457
14344,1.99927,-1.81983,-4.00418
14345,1.37304,-0.626234,1.1936
14346,0.620512,-0.752528,-0.126294
14347,0.529291,-0.091221,0.661307
14348,0.544846,0.015555,0.106776
14349,1.50215,0.957304,0.941749
14350,1.72541,0.223256,-0.734048
14351,1.4191,-0.30631,-0.529566
14352,1.74633,0.327236,0.633546
14353,1.93816,0.191832,-0.135404
14354,5.19211,3.25394,3.06211
14355,1.53791,-3.6542,-6.90814
14356,1.29797,-0.239942,3.41426
14357,1.23308,-0.064888,0.175054
14358,1.32023,0.087147,0.152035
14359,1.59915,0.278923,0.191776
14360,1.81265,0.213497,-0.065426
14361,1.7785,-0.034148,-0.247645
14362,2.02088,0.242387,0.276535
14363,1.81231,-0.208572,-0.450959
14364,1.45278,-0.359533,-0.150961
14365,1.3058,-0.14698,0.212553
14366,1.25345,-0.052351,0.094629
14367,1.27941,0.025962,0.078313
14368,1.5723,0.292886,0.266924
14369,1.8279,0.255608,-0.037278
14370,1.84115,0.013241,-0.242367
14371,7.50358,5.66244,5.64919
14372,1.6678,-5.83579,-11.4982
14373,1.345,-0.322792,5.51299
14374,1.25397,-0.091037,0.231755
14375,1.27937,0.025408,0.116445
14376,1.26012,-0.019259,-0.044667
14377,1.27361,0.013499,0.032758
14378,1.61956,0.345941,0.332442
14379,1.78009,0.160535,-0.185406
14380,1.48335,-0.296737,-0.457272
14381,1.27536,-0.207998,0.088739
14382,1.24073,-0.034629,0.173369
14383,1.2741,0.033369,0.067998
14384,0.67164,-0.602456,-0.635825
14385,1.5125,0.840861,1.44332
14386,1.62707,0.114573,-0.726288
14387,1.49467,-0.132406,-0.246979
14388,1.39436,-0.100313,0.032093
14389,1.26973,-0.124628,-0.024315
14390,3.27133,2.00161,2.12623
14391,1.83474,-1.4366,-3.4382
14392,1.82889,-0.005852,1.43074
14393,1.92565,0.096758,0.10261
14394,1.63431,-0.29133,-0.388088
14395,1.34769,-0.286627,0.004703
14396,1.71539,0.3677,0.654327
14397,1.83103,0.115647,-0.252053
14398,1.83918,0.008148,-0.107499
14399,2.3081,0.46892,0.460772
14400,5.0538,2.74569,2.27677
14401,1.49946,-3.55433,-6.30002
14402,1.30862,-0.190849,3.36348
14403,1.63537,0.326755,0.517604
14404,1.79205,0.156684,-0.170071
14405,1.79918,0.00713,-0.149554
14406,1.80715,0.007963,0.000833
14407,1.9934,0.186256,0.178293
14408,2.1621,0.168702,-0.017554
14409,2.12496,-0.037148,-0.20585
14410,1.94166,-0.183294,-0.146146
14411,1.42874,-0.512919,-0.329625
14412,0.618437,-0.810307,-0.297388
14413,0.669029,0.050592,0.860899
14414,1.52307,0.854046,0.803454
14415,2.03922,0.516143,-0.337903
14416,2.40066,0.361441,-0.154702
14417,1.93785,-0.46281,-0.824251
14418,1.76635,-0.171499,0.291311
14419,1.84811,0.081759,0.253258
14420,1.73609,-0.112018,-0.193777
14421,1.7223,-0.013795,0.098223
14422,1.73844,0.016147,0.029942
14423,1.71781,-0.020629,-0.036776
14424,2.05816,0.340348,0.360977
14425,2.33747,0.279312,-0.061036
14426,1.98129,-0.356181,-0.635493
14427,2.05327,0.07198,0.428161
14428,1.83728,-0.215997,-0.287977
14429,1.75824,-0.079036,0.136961
14430,4.09899,2.34075,2.41979
14431,1.94563,-2.15336,-4.49411
14432,1.86833,-0.077296,2.07607
14433,1.86579,-0.002537,0.074759
14434,1.61724,-0.248553,-0.246016
14435,1.74035,0.12311,0.371663
14436,1.87528,0.134924,0.011814
14437,1.74805,-0.127221,-0.262145
14438,1.78831,0.040259,0.16748
14439,6.9929,5.20459,5.16433
14440,2.14972,-4.84319,-10.0478
14441,2.09729,-0.052426,4.79076
14442,1.8865,-0.210793,-0.158367
14443,1.72378,-0.162722,0.048071
14444,1.81165,0.087871,0.250593
14445,2.19366,0.382014,0.294143
14446,2.16451,-0.029149,-0.411163
14447,1.63141,-0.533104,-0.503955
14448,1.78246,0.151053,0.684157
14449,1.42065,-0.361811,-0.512864
14450,1.0761,-0.344551,0.01726
14451,0.997618,-0.078481,0.26607
14452,0.442865,-0.554753,-0.476272
14453,0.371662,-0.071203,0.48355
14454,0.784751,0.413089,0.484292
14455,0.684307,-0.100444,-0.513533
14456,0.716622,0.032315,0.132759
14457,0.610012,-0.10661,-0.138925
14458,1.49004,0.880027,0.986637
14459,1.61945,0.129406,-0.750621
14460,1.78852,0.169072,0.039666
14461,1.8314,0.042888,-0.126184
14462,3.94727,2.11587,2.07298
14463,4.24453,0.297256,-1.81861
14464,2.69358,-1.55094,-1.8482
14465,8.8747,6.18112,7.73206
14466,9.18971,0.315014,-5.8661
14467,2.74301,-6.44671,-6.76172
14468,2.8551,0.112092,6.5588
14469,3.06348,0.208386,0.096294
14470,3.00822,-0.055259,-0.263645
14471,3.22037,0.212146,0.267405
14472,3.46498,0.244608,0.032462
14473,3.44598,-0.019,-0.263608
14474,3.2958,-0.150183,-0.131183
14475,3.02569,-0.270108,-0.119925
14476,3.02058,-0.005111,0.264997
14477,3.01536,-0.005222,-0.000111
14478,2.96975,-0.04561,-0.040388
14479,3.02004,0.050296,0.095906
14480,3.01054,-0.0095,-0.059796
14481,3.12915,0.118608,0.128108
14482,2.87112,-0.258033,-0.376641
14483,2.78356,-0.087555,0.170478
14484,3.06098,0.277423,0.364978
14485,3.14602,0.085036,-0.192387
14486,3.09978,-0.04624,-0.131276
14487,2.95991,-0.139869,-0.093629
14488,2.92645,-0.033462,0.106407
14489,2.95567,0.029221,0.062683
14490,3.40387,0.448199,0.418978
14491,3.54027,0.136406,-0.311793
14492,3.36828,-0.171998,-0.308404
14493,4.10919,0.740918,0.912916
14494,10.6978,6.58857,5.84766
14495,9.60767,-1.0901,-7.67867
14496,2.29557,-7.3121,-6.222
14497,1.93922,-0.356348,6.95575
14498,1.09114,-0.848083,-0.491735
14499,1.01591,-0.075221,0.772862
14500,0.50729,-0.508625,-0.433404
14501,0.670529,0.163239,0.671864
14502,0.674937,0.004408,-0.158831
14503,0.863935,0.188998,0.18459
14504,1.20301,0.33907,0.150072
14505,1.37319,0.170183,-0.168887
14506,1.32602,-0.047166,-0.217349
14507,1.31343,-0.012592,0.034574
14508,1.06701,-0.246424,-0.233832
14509,1.21071,0.143702,0.390126
14510,1.24345,0.032741,-0.110961
14511,1.31917,0.075721,0.04298
14512,1.37613,0.056963,-0.018758
14513,5.47362,4.09749,4.04053
14514,5.58255,0.108924,-3.98857
14515,5.52585,-0.056703,-0.165627
14516,0.836435,-4.68941,-4.63271
14517,0.855583,0.019148,4.70856
14518,0.772991,-0.082592,-0.10174
14519,0.723918,-0.049073,0.033519
14520,0.633622,-0.090296,-0.041223
14521,0.75477,0.121148,0.211444
14522,0.766936,0.012166,-0.108982
14523,0.732751,-0.034185,-0.046351
14524,0.768381,0.03563,0.069815
14525,0.717659,-0.050722,-0.086352
14526,0.632289,-0.08537,-0.034648
14527,0.990803,0.358514,0.443884
14528,2.32603,1.33523,0.976713
14529,2.63682,0.310792,-1.02443
14530,2.69773,0.060907,-0.249885
14531,1.34167,-1.35606,-1.41697
14532,2.19311,0.851435,2.20749
14533,4.39071,2.19761,1.34617
14534,3.56846,-0.82225,-3.01986
14535,3.51524,-0.053221,0.769029
14536,0.90899,-2.60625,-2.55303
14537,1.62365,0.714658,3.32091
14538,8.31341,6.68976,5.9751
14539,8.69074,0.377329,-6.31243
14540,2.45755,-6.23319,-6.61052
14541,2.17775,-0.279794,5.95339
14542,1.92392,-0.25383,0.025964
14543,1.77433,-0.149591,0.104239
14544,2.05899,0.284663,0.434254
14545,2.1277,0.068703,-0.21596
14546,1.83559,-0.292108,-0.360811
14547,1.73991,-0.095684,0.196424
14548,3.85438,2.11448,2.21016
14549,3.38772,-0.466662,-2.58114
14550,6.10002,2.7123,3.17897
14551,6.68802,0.587994,-2.12431
14552,4.51895,-2.16907,-2.75706
14553,3.55259,-0.966359,1.20271
14554,3.17202,-0.38057,0.585789
14555,2.60208,-0.569939,-0.189369
14556,2.71317,0.111092,0.681031
14557,2.87762,0.164443,0.053351
14558,3.02387,0.146257,-0.018186
14559,3.2612,0.237331,0.091074
14560,5.92597,2.66477,2.42744
14561,5.64327,-0.2827,-2.94747
14562,3.22289,-2.42038,-2.13768
14563,3.30232,0.079426,2.49981
14564,3.45635,0.154035,0.074609
14565,3.24706,-0.209294,-0.363329
14566,3.07084,-0.17622,0.033074
14567,3.29037,0.219535,0.395755
14568,3.65359,0.363217,0.143682
14569,7.42751,3.77392,3.4107
14570,7.26757,-0.159944,-3.93387
14571,4.03138,-3.23619,-3.07624
14572,3.89631,-0.135072,3.10111
14573,3.04052,-0.855787,-0.720715
14574,2.3337,-0.706825,0.148962
14575,2.29299,-0.040704,0.666121
14576,3.0636,0.770604,0.811308
14577,4.78767,1.72407,0.953468
14578,4.87343,0.085759,-1.63831
14579,4.58962,-0.283812,-0.369571
14580,4.0016,-0.588012,-0.3042
14581,3.81905,-0.182553,0.405459
14582,2.88015,-0.938897,-0.756344
14583,2.89326,0.013111,0.952008
14584,6.465,3.57174,3.55863
14585,6.62291,0.157905,-3.41383
14586,4.02377,-2.59914,-2.75704
14587,3.105,-0.918767,1.68037
14588,3.06832,-0.036686,0.882081
14589,2.75612,-0.3122,-0.275514
14590,2.75795,0.001834,0.314034
14591,3.13191,0.373958,0.372124
14592,3.76131,0.6294,0.255442
14593,4.19266,0.431347,-0.198053
14594,9.55836,5.3657,4.93435
14595,9.43778,-0.120573,-5.48627
14596,3.15467,-6.28311,-6.16254
14597,3.09091,-0.063758,6.21936
14598,2.82315,-0.267756,-0.203998
14599,2.88336,0.060203,0.327959
14600,2.9303,0.046944,-0.013259
14601,3.16319,0.232885,0.185941
14602,2.92169,-0.241496,-0.474381
14603,3.02924,0.107553,0.349049
14604,3.09408,0.064833,-0.04272
14605,3.07084,-0.023241,-0.088074
14606,2.88856,-0.182275,-0.159034
14607,2.70193,-0.186628,-0.004353
14608,2.73667,0.034741,0.221369
14609,2.78539,0.048722,0.013981
14610,2.67021,-0.115184,-0.163906
14611,2.85743,0.187219,0.302403
14612,2.90952,0.052093,-0.135126
14613,2.90676,-0.00276,-0.054853
14614,2.92032,0.013556,0.016316
14615,2.72651,-0.193812,-0.207368
14616,2.78832,0.061814,0.255626
14617,2.71456,-0.073759,-0.135573
14618,2.9231,0.208535,0.282294
14619,3.01511,0.092017,-0.116518
14620,4.45545,1.44034,1.34832
14621,4.45112,-0.004333,-1.44467
14622,2.87473,-1.57639,-1.57206
14623,2.85276,-0.021963,1.55443
14624,2.60767,-0.24509,-0.223127
14625,2.66021,0.052537,0.297627
14626,2.7021,0.041888,-0.010649
14627,7.07651,4.37441,4.33253
14628,7.2257,0.149184,-4.22523
14629,3.1025,-4.1232,-4.27238
14630,3.10658,0.004075,4.12727
14631,3.11452,0.007943,0.003868
14632,3.33506,0.220535,0.212592
14633,3.33974,0.004686,-0.215849
14634,3.59472,0.254978,0.250292
14635,3.28382,-0.310904,-0.565882
14636,3.09198,-0.191832,0.119072
14637,3.41035,0.318367,0.510199
14638,3.38474,-0.02561,-0.343977
14639,3.17348,-0.211257,-0.185647
14640,5.8549,2.68141,2.89267
14641,5.47914,-0.375755,-3.05717
14642,2.45345,-3.02569,-2.64993
14643,2.2934,-0.160054,2.86563
14644,2.60116,0.307756,0.46781
14645,2.85895,0.257793,-0.049963
14646,2.91121,0.052259,-0.205534
14647,2.61923,-0.291978,-0.344237
14648,1.7502,-0.869028,-0.57705
14649,1.81346,0.063259,0.932287
14650,1.79415,-0.019314,-0.082573
14651,1.80778,0.013629,0.032943
14652,2.1557,0.347922,0.334293
14653,8.22954,6.07384,5.72592
14654,1.5847,-6.64483,-12.7187
14655,1.33317,-0.251534,6.3933
14656,1.30645,-0.026722,0.224812
14657,1.33269,0.026241,0.052963
14658,1.34635,0.013666,-0.012575
14659,1.66305,0.3167,0.303034
14660,1.78328,0.120221,-0.196479
14661,1.58882,-0.19446,-0.314681
14662,1.35958,-0.229238,-0.034778
14663,1.30684,-0.052741,0.176497
14664,1.48876,0.181924,0.234665
14665,1.87609,0.387329,0.205405
14666,1.81381,-0.062277,-0.449606
14667,1.95427,0.140462,0.202739
14668,1.8884,-0.065871,-0.206333
14669,1.72029,-0.168109,-0.102238
14670,1.78528,0.064981,0.23309
14671,1.92518,0.139906,0.074925
14672,2.42527,0.500087,0.360181
14673,1.87544,-0.549827,-1.04991
14674,2.07511,0.199665,0.749492
14675,2.46749,0.392384,0.192719
14676,2.27675,-0.190739,-0.583123
14677,1.64241,-0.634344,-0.443605
14678,1.38302,-0.259387,0.374957
14679,1.8795,0.496477,0.755864
14680,1.93439,0.054887,-0.44159
14681,4.37554,2.44116,2.38627
14682,1.73216,-2.64338,-5.08454
14683,1.49713,-0.235033,2.40835
14684,2.41934,0.922211,1.15724
14685,2.60364,0.184295,-0.737916
14686,1.75333,-0.850306,-1.0346
14687,1.96094,0.207608,1.05791
14688,1.79411,-0.166831,-0.374439
14689,1.88685,0.09274,0.259571
14690,1.87718,-0.009666,-0.102406
14691,1.66543,-0.211757,-0.202091
14692,3.66703,2.00161,2.21336
14693,1.75668,-1.91035,-3.91196
14694,1.7412,-0.015481,1.89487
14695,1.71922,-0.021982,-0.006501
14696,1.74628,0.027056,0.049038
14697,1.79655,0.050277,0.023221
14698,2.2506,0.45405,0.403773
14699,2.10299,-0.147609,-0.601659
14700,3.88066,1.77767,1.92527
14701,1.85535,-2.02531,-3.80298
14702,1.70093,-0.154424,1.87089
14703,1.58867,-0.112257,0.042167
14704,2.0309,0.442236,0.554493
14705,2.22812,0.197219,-0.245017
14706,1.81211,-0.416013,-0.613232
14707,1.76828,-0.043834,0.372179
14708,8.0275,6.25923,6.30306
14709,1.82816,-6.19934,-12.4586
14710,1.4718,-0.356366,5.84297
14711,1.50137,0.029574,0.38594
14712,1.41693,-0.084443,-0.114017
14713,1.63367,0.216738,0.301181
14714,1.38134,-0.252331,-0.469069
14715,1.65898,0.277646,0.529977
14716,2.00829,0.34931,0.071664
14717,1.78831,-0.219979,-0.569289
14718,1.48617,-0.302145,-0.082166
14719,1.61465,0.12848,0.430625
14720,1.70648,0.091832,-0.036648
14721,1.62202,-0.084462,-0.176294
14722,1.69598,0.073963,0.158425
14723,2.06263,0.366644,0.292681
14724,1.89359,-0.169035,-0.535679
14725,2.11199,0.218404,0.387439
14726,2.35177,0.239776,0.021372
14727,1.90568,-0.446088,-0.685864
14728,1.91274,0.007056,0.453144
14729,1.87605,-0.036685,-0.043741
14730,1.85853,-0.017519,0.019166
14731,1.73887,-0.119665,-0.102146
14732,1.74698,0.008111,0.127776
14733,1.74381,-0.003166,-0.011277
14734,6.14888,4.40506,4.40823
14735,6.06184,-0.087035,-4.4921
14736,1.51617,-4.54567,-4.45864
14737,1.78281,0.266646,4.81232
14738,1.84155,0.058739,-0.207907
14739,1.9264,0.084851,0.026112
14740,1.96055,0.034148,-0.050703
14741,1.94215,-0.018407,-0.052555
14742,1.88424,-0.057907,-0.0395
14743,7.25659,5.37235,5.43025
14744,2.05148,-5.20511,-10.5775
14745,1.90874,-0.142739,5.06237
14746,1.92598,0.017241,0.15998
14747,3.53301,1.60704,1.58979
14748,3.82803,0.295016,-1.31202
14749,1.86939,-1.95865,-2.25366
14750,1.45291,-0.416477,1.54217
14751,1.06714,-0.385773,0.030704
14752,0.513698,-0.553438,-0.167665
14753,0.334959,-0.178739,0.374699
14754,1.52571,1.19075,1.36949
14755,1.69637,0.170664,-1.02008
14756,1.90983,0.213461,0.042797
14757,1.76855,-0.141276,-0.354737
14758,1.70481,-0.06374,0.077536
14759,1.72261,0.017796,0.081536
14760,1.77139,0.048777,0.030981
14761,1.77163,0.000241,-0.048536
14762,10.5331,8.76146,8.76122
14763,1.77526,-8.75783,-17.5193
14764,1.47604,-0.299219,8.45861
14765,1.33145,-0.144591,0.154628
14766,1.55513,0.223682,0.368273
14767,1.92701,0.371885,0.148203
14768,1.84744,-0.079573,-0.451458
14769,1.80992,-0.037518,0.042055
14770,1.85678,0.046851,0.084369
14771,1.76917,-0.08761,-0.134461
14772,6.88033,5.11117,5.19878
14773,1.68985,-5.19048,-10.3016
14774,1.38963,-0.300219,4.89026
14775,1.35463,-0.034999,0.26522
14776,1.39949,0.044852,0.079851
14777,1.37228,-0.027204,-0.072056
14778,1.67848,0.3062,0.333404
14779,1.83507,0.156591,-0.149609
14780,1.58572,-0.249349,-0.40594
14781,0.677696,-0.908027,-0.658678
14782,0.480124,-0.197572,0.710455
14783,0.472384,-0.00774,0.189832
14784,0.478477,0.006093,0.013833
14785,0.801065,0.322588,0.316495
14786,0.735584,-0.065481,-0.388069
14787,0.606437,-0.129147,-0.063666
14788,0.570586,-0.035851,0.093296
14789,0.561179,-0.009407,0.026444
14790,0.566864,0.005685,0.015092
14791,0.777435,0.210571,0.204886
14792,1.04501,0.267571,0.057
14793,0.932915,-0.112091,-0.379662
14794,0.599364,-0.333551,-0.22146
14795,0.608623,0.009259,0.34281
14796,0.790621,0.181998,0.172739
14797,1.15206,0.36144,0.179442
14798,1.15693,0.00487,-0.35657
14799,3.90214,2.74521,2.74034
14800,3.9564,0.054259,-2.69095
14801,1.04269,-2.91371,-2.96797
14802,2.92208,1.87939,4.79309
14803,1.49737,-1.42471,-3.30409
14804,0.822657,-0.674715,0.749991
14805,0.737103,-0.085554,0.589161
14806,0.626641,-0.110462,-0.024908
14807,0.736102,0.109461,0.219923
14808,1.09577,0.359664,0.250203
14809,1.05584,-0.039926,-0.39959
14810,0.981711,-0.074129,-0.034203
14811,0.855805,-0.125906,-0.051777
14812,0.75788,-0.097925,0.027981
14813,0.615067,-0.142813,-0.044888
14814,6.19104,5.57597,5.71879
14815,0.841139,-5.3499,-10.9259
14816,0.768899,-0.07224,5.27766
14817,0.594734,-0.174165,-0.101925
14818,0.602364,0.00763,0.181795
14819,0.578308,-0.024056,-0.031686
14820,0.774436,0.196128,0.220184
14821,1.03632,0.261886,0.065758
14822,0.961545,-0.074777,-0.336663
14823,0.613475,-0.34807,-0.273293
14824,0.564438,-0.049037,0.299033
14825,0.610715,0.046277,0.095314
14826,0.5979,-0.012815,-0.059092
14827,0.747991,0.150091,0.162906
14828,1.93211,1.18412,1.03403
14829,2.42579,0.49368,-0.690437
14830,2.79412,0.368329,-0.125351
14831,2.65997,-0.134147,-0.502476
14832,1.32093,-1.33904,-1.20489
14833,1.87387,0.552938,1.89198
14834,1.61361,-0.260256,-0.813194
14835,1.05345,-0.56016,-0.299904
14836,0.960952,-0.092499,0.467661
14837,0.596715,-0.364237,-0.271738
14838,0.5874,-0.009315,0.354922
14839,1.35484,0.767437,0.776752
14840,1.91839,0.563549,-0.203888
14841,6.2713,4.35291,3.78937
14842,2.47188,-3.79942,-8.15233
14843,1.86111,-0.610771,3.18865
